clip_pair_cosdist,clip_var,dino_pair_cosdist,dino_var,lpips_pair,latent_mse_pair,pixel_mse_pair,clip_dist_to_ref,dino_dist_to_ref,lpips_to_ref,class_id,mode,k,noise_type,t_frac,t_idx,start_idx
0.027996055781841278,0.024447672069072723,0.11810138821601868,0.10333502292633057,0.08981543034315109,0.0685310959815979,0.0016219787066802382,0.05149909108877182,0.17196619510650635,0.14551213383674622,33,perturb,5,gaussian,0.7,75,80
0.10245838016271591,0.08964821696281433,0.41011887788772583,0.35884368419647217,0.450162410736084,0.7413010001182556,0.044347215443849564,0.09394845366477966,0.3542124629020691,0.46711039543151855,979,denoise,0,gaussian,0.3,174,174
0.022071177139878273,0.019271668046712875,0.039816029369831085,0.034833598881959915,0.059882111847400665,0.015306913293898106,0.001732227741740644,0.09545744210481644,0.3864920735359192,0.4577743411064148,979,perturb,1,gaussian,0.3,174,175
0.029746998101472855,0.026035593822598457,0.05853955075144768,0.05123315006494522,0.09475352615118027,0.03049558587372303,0.00333937956020236,0.09682458639144897,0.374572217464447,0.45784881711006165,979,perturb,2,gaussian,0.3,174,176
0.035349633544683456,0.030962223187088966,0.096631720662117,0.08456496894359589,0.13366560637950897,0.05062040314078331,0.005604903679341078,0.08976056426763535,0.3533862233161926,0.45511525869369507,979,perturb,5,gaussian,0.3,174,179
0.1349487453699112,0.11802257597446442,0.3719308078289032,0.3254275321960449,0.3885830044746399,0.5981866121292114,0.026104379445314407,0.09983150660991669,0.3122789263725281,0.3867022693157196,979,denoise,0,gaussian,0.5,124,124
0.02145363762974739,0.01873164065182209,0.04944203794002533,0.043253134936094284,0.07540929317474365,0.02950870245695114,0.0027332722675055265,0.12689775228500366,0.3792605400085449,0.3705223500728607,979,perturb,1,gaussian,0.5,124,125
0.028722435235977173,0.025181209668517113,0.07374542206525803,0.06452947109937668,0.10268019884824753,0.04450426995754242,0.004133963957428932,0.13239486515522003,0.38486534357070923,0.37475013732910156,979,perturb,2,gaussian,0.5,124,126
0.055182039737701416,0.04818408563733101,0.1472734659910202,0.12886446714401245,0.17079617083072662,0.09018387645483017,0.007514782249927521,0.13178978860378265,0.38613271713256836,0.3877851366996765,979,perturb,5,gaussian,0.5,124,129
0.07337965816259384,0.06417802721261978,0.2279680222272873,0.19946444034576416,0.2509717345237732,0.3679963946342468,0.01203073374927044,0.057250261306762695,0.17985835671424866,0.251681387424469,979,denoise,0,gaussian,0.7,75,75
0.01113000139594078,0.00967186689376831,0.036560025066137314,0.03198065608739853,0.04970194771885872,0.013538229279220104,0.0012538116425275803,0.08155036717653275,0.2782633602619171,0.23679770529270172,979,perturb,1,gaussian,0.7,75,76
0.016969282180070877,0.014833465218544006,0.05226607993245125,0.04571935161948204,0.07453128695487976,0.024104898795485497,0.0020055093336850405,0.08314816653728485,0.2844793200492859,0.24149134755134583,979,perturb,2,gaussian,0.7,75,77
0.024042049422860146,0.02100059948861599,0.08715161681175232,0.0762363076210022,0.12171764671802521,0.05429530516266823,0.003968718461692333,0.08562470227479935,0.29238277673721313,0.2560533285140991,979,perturb,5,gaussian,0.7,75,80
0.10435459762811661,0.09125815331935883,0.22483618557453156,0.1967322826385498,0.6421305537223816,1.140878438949585,0.12690186500549316,0.08992490917444229,0.2145998477935791,0.6414949893951416,61,denoise,0,gaussian,0.3,174,174
0.0446297749876976,0.03902376815676689,0.11645421385765076,0.10188005864620209,0.3361895680427551,0.29192590713500977,0.040892280638217926,0.07492177933454514,0.1779072880744934,0.6083950996398926,61,perturb,1,gaussian,0.3,174,175
0.0629124864935875,0.05497054383158684,0.1086043193936348,0.09502848982810974,0.36413806676864624,0.34280139207839966,0.04735986143350601,0.08065293729305267,0.17141714692115784,0.6089134216308594,61,perturb,2,gaussian,0.3,174,176
0.0627080425620079,0.05491296201944351,0.1325875073671341,0.11600105464458466,0.43965867161750793,0.4439086318016052,0.06327538192272186,0.08180313557386398,0.18108682334423065,0.6191905736923218,61,perturb,5,gaussian,0.3,174,179
0.0753927007317543,0.06601585447788239,0.17991666495800018,0.15743286907672882,0.5365860462188721,0.8518988490104675,0.084007129073143,0.06746520102024078,0.17588430643081665,0.547163724899292,61,denoise,0,gaussian,0.5,124,124
0.05975720286369324,0.0521768219769001,0.11941905319690704,0.10448019206523895,0.3755875527858734,0.2857791483402252,0.042637504637241364,0.07751499116420746,0.15026000142097473,0.564706563949585,61,perturb,1,gaussian,0.5,124,125
0.055959299206733704,0.04895535111427307,0.12434176355600357,0.10879015922546387,0.40460559725761414,0.3444060683250427,0.05103445425629616,0.07402665168046951,0.16056276857852936,0.5561643838882446,61,perturb,2,gaussian,0.5,124,126
0.05532889813184738,0.04839737340807915,0.11868908256292343,0.1038454920053482,0.45272597670555115,0.45979467034339905,0.0709291622042656,0.07216464728116989,0.14476150274276733,0.5655926465988159,61,perturb,5,gaussian,0.5,124,129
0.06105665862560272,0.053449597209692,0.07922475785017014,0.06931380927562714,0.3271747827529907,0.44535958766937256,0.03822178766131401,0.04815276712179184,0.0891779437661171,0.34372228384017944,61,denoise,0,gaussian,0.7,75,75
0.040469612926244736,0.03535041585564613,0.02933446690440178,0.025660967454314232,0.1290600299835205,0.06626251339912415,0.011384549550712109,0.05864895135164261,0.07910890877246857,0.33871889114379883,61,perturb,1,gaussian,0.7,75,76
0.04106473922729492,0.03586721420288086,0.03647549822926521,0.03189101070165634,0.16111759841442108,0.09512890130281448,0.015484459698200226,0.05698363482952118,0.07943844795227051,0.33547449111938477,61,perturb,2,gaussian,0.7,75,77
0.052581753581762314,0.04605593532323837,0.05260397121310234,0.046020232141017914,0.20561964809894562,0.14514559507369995,0.022253310307860374,0.0552259236574173,0.08443108946084976,0.3413335978984833,61,perturb,5,gaussian,0.7,75,80
0.11017186939716339,0.09640620648860931,0.3434154689311981,0.3004812002182007,0.40710824728012085,0.7148812413215637,0.05144553259015083,0.19065487384796143,0.5798622369766235,0.3529459238052368,21,denoise,0,gaussian,0.3,174,174
0.032485779374837875,0.028444383293390274,0.13855189085006714,0.12121981382369995,0.1460738480091095,0.211077019572258,0.01679287850856781,0.18420103192329407,0.5896261930465698,0.39729100465774536,21,perturb,1,gaussian,0.3,174,175
0.03700907155871391,0.03242212533950806,0.15047168731689453,0.13165268301963806,0.16073298454284668,0.23665422201156616,0.019031576812267303,0.18279200792312622,0.6070253252983093,0.40351223945617676,21,perturb,2,gaussian,0.3,174,176
0.05472326651215553,0.04790879786014557,0.19836193323135376,0.17355409264564514,0.21986417472362518,0.300283819437027,0.026269670575857162,0.18413452804088593,0.5974206924438477,0.39516034722328186,21,perturb,5,gaussian,0.3,174,179
0.0799420103430748,0.06995299458503723,0.3422633707523346,0.2994765639305115,0.1858920156955719,0.23127341270446777,0.00927822571247816,0.11365113407373428,0.4960223436355591,0.15694046020507812,21,denoise,0,gaussian,0.5,124,124
0.073173388838768,0.06406565755605698,0.37785661220550537,0.330613911151886,0.16813145577907562,0.11859504133462906,0.008051939308643341,0.113139308989048,0.5359411239624023,0.17519068717956543,21,perturb,1,gaussian,0.5,124,125
0.08321332186460495,0.07286195456981659,0.4253922402858734,0.3722078800201416,0.18952329456806183,0.12771576642990112,0.008756043389439583,0.12216029316186905,0.5746305584907532,0.1847374588251114,21,perturb,2,gaussian,0.5,124,126
0.0912497416138649,0.07984516769647598,0.3818933665752411,0.3341561257839203,0.1974925696849823,0.14329825341701508,0.009924644604325294,0.11720126867294312,0.5450917482376099,0.18452700972557068,21,perturb,5,gaussian,0.5,124,129
0.04604283720254898,0.04024755209684372,0.30655810236930847,0.2682349979877472,0.04414920508861542,0.08994035422801971,0.0017858105711638927,0.06928709894418716,0.348251074552536,0.05272351950407028,21,denoise,0,gaussian,0.7,75,75
0.0039387899450957775,0.0034315846860408783,0.022960590198636055,0.02009548246860504,0.0028058753814548254,0.0011065599974244833,0.00013158205547370017,0.05237516760826111,0.37697306275367737,0.04778037965297699,21,perturb,1,gaussian,0.7,75,76
0.007367764599621296,0.006567740347236395,0.03882041200995445,0.03397567197680473,0.005429585464298725,0.002384174382314086,0.00026264754706062376,0.05207742005586624,0.3850853443145752,0.047898679971694946,21,perturb,2,gaussian,0.7,75,77
0.014275808818638325,0.012506285682320595,0.09948274493217468,0.08704826235771179,0.013441433198750019,0.006919627543538809,0.000597181438934058,0.05518727749586105,0.369722455739975,0.047065239399671555,21,perturb,5,gaussian,0.7,75,80
0.09995593130588531,0.0873984768986702,0.36098888516426086,0.3158537745475769,0.6205999255180359,1.0365417003631592,0.09246960282325745,0.11704882234334946,0.45516180992126465,0.6053284406661987,44,denoise,0,gaussian,0.3,174,174
0.03399087116122246,0.02970931865274906,0.0641058087348938,0.056067295372486115,0.1348610818386078,0.1010592058300972,0.016312919557094574,0.10894719511270523,0.4218944013118744,0.586113452911377,44,perturb,1,gaussian,0.3,174,175
0.06982176750898361,0.06102336198091507,0.16572122275829315,0.1450047641992569,0.2565493881702423,0.2180735468864441,0.03243173658847809,0.11418789625167847,0.41202789545059204,0.5823439359664917,44,perturb,2,gaussian,0.3,174,176
0.09294494986534119,0.08129291981458664,0.3044314384460449,0.26636451482772827,0.36967530846595764,0.34344565868377686,0.04757840558886528,0.11945780366659164,0.4372514486312866,0.5830049514770508,44,perturb,5,gaussian,0.3,174,179
0.0752185806632042,0.06586983799934387,0.2406805008649826,0.2105904370546341,0.41799482703208923,0.676381528377533,0.036282867193222046,0.066382996737957,0.1993493139743805,0.41633525490760803,44,denoise,0,gaussian,0.5,124,124
0.04078815504908562,0.03576711192727089,0.12737098336219788,0.11144904047250748,0.2123841941356659,0.12323573976755142,0.013736661523580551,0.05575420707464218,0.19694387912750244,0.380158394575119,44,perturb,1,gaussian,0.5,124,125
0.06401840597391129,0.05604109540581703,0.23824775218963623,0.2084636688232422,0.27578386664390564,0.16291680932044983,0.017830515280365944,0.06424567848443985,0.2486971616744995,0.3954508304595947,44,perturb,2,gaussian,0.5,124,126
0.07906465977430344,0.06921301782131195,0.37575915455818176,0.3287927210330963,0.3670516312122345,0.2676876187324524,0.02916053868830204,0.06675535440444946,0.36187028884887695,0.43186846375465393,44,perturb,5,gaussian,0.5,124,129
0.051541220396757126,0.045110754668712616,0.16597993671894073,0.14524629712104797,0.308580607175827,0.4321040213108063,0.022880656644701958,0.05053042620420456,0.14419886469841003,0.31961941719055176,44,denoise,0,gaussian,0.7,75,75
0.005680537782609463,0.0049737002700567245,0.014764607883989811,0.012905042618513107,0.05298171937465668,0.014003051444888115,0.0019279815023764968,0.032457396388053894,0.12989866733551025,0.3130345642566681,44,perturb,1,gaussian,0.7,75,76
0.010267696343362331,0.008980553597211838,0.025106804445385933,0.02196389250457287,0.08363824337720871,0.026787802577018738,0.00331570440903306,0.03497881442308426,0.1276257187128067,0.31814175844192505,44,perturb,2,gaussian,0.7,75,77
0.017523083835840225,0.015281269326806068,0.04349623620510101,0.0380534902215004,0.1331574022769928,0.05614055320620537,0.00604790635406971,0.0360504612326622,0.1364695280790329,0.3260980248451233,44,perturb,5,gaussian,0.7,75,80
0.06676723062992096,0.05846372991800308,0.2777005136013031,0.24296611547470093,0.5635930299758911,1.1237225532531738,0.11537522077560425,0.10430986434221268,0.3265441060066223,0.5413240790367126,36,denoise,0,gaussian,0.3,174,174
0.03879339620471001,0.0338260754942894,0.09468214958906174,0.08284913003444672,0.21230913698673248,0.16208720207214355,0.019755776971578598,0.11931909620761871,0.32290077209472656,0.5066424608230591,36,perturb,1,gaussian,0.3,174,175
