class_id,class_name,difficulty,bin,t_centre,U_ens,U_route,U_attn,U_attn_block0,U_attn_block14,U_attn_block27
429,baseball,easy,6,325,0.40975411809407747,,3.869433317538146,5.380370983710656,4.116500707773062,4.025724190932054
429,baseball,easy,7,375,0.37704120576381683,,3.9242711620671407,5.3858628670374555,4.1815563042958575,4.08708922068278
429,baseball,easy,8,425,0.33799811739187974,,3.985356755636551,5.394102976872371,4.254673627706675,4.160638075608474
429,baseball,easy,9,475,0.3071553458770116,,4.048836591343085,5.4027542273203535,4.325097719828288,4.250356992085774
429,baseball,easy,10,525,0.2812116394440333,,4.116880062080566,5.4135286410649615,4.399533748626709,4.359187126159668
429,baseball,easy,11,575,0.24241204789051643,,4.197246289187735,5.426001732165997,4.4899905644930325,4.51394719343919
429,baseball,easy,12,625,0.206812663624684,,4.303428977018311,5.440610806147258,4.630501786867778,4.7353440920511884
429,baseball,easy,13,675,0.1690076864682711,,4.424057415226004,5.455271244049072,4.776285538306603,5.022788634667029
429,baseball,easy,14,725,0.1321764967093865,,4.548189847242265,5.4703684250513716,4.908223509788513,5.262107173601787
429,baseball,easy,15,775,0.10279560146423486,,4.703533361246298,5.482699394226074,5.0398945808410645,5.407795612628643
429,baseball,easy,16,825,0.07816674622396629,,4.878953693878083,5.491312742233276,5.1562393506368,5.47312347094218
429,baseball,easy,17,875,0.03524121412864098,,5.045418379725991,5.495929754697359,5.261686765230619,5.498834133148193
429,baseball,easy,18,925,0.027359360363334417,,5.1645482792740784,5.497949043909709,5.338253180185954,5.507065335909526
429,baseball,easy,19,975,0.050777520411289655,,5.243694057831397,5.498321606562688,5.38835254082313,5.5104133899395285
430,basketball,easy,0,25,0.5790246083186223,,3.520577657681245,5.424266595106858,3.554056222622211,3.5400774478912354
430,basketball,easy,1,75,0.5540601561466852,,3.560465720083032,5.385857582092285,3.6023405392964682,3.7126415570576987
430,basketball,easy,2,125,0.5178654698225168,,3.6050784060588255,5.366550372197078,3.66382804283729,3.7968242902022142
430,basketball,easy,3,175,0.47262733429670334,,3.6533919218040647,5.354936003684998,3.7282231052716575,3.8670796950658164
430,basketball,easy,4,225,0.42420699963202846,,3.709127895779662,5.3475781587453985,3.798486507855929,3.9355174027956448
430,basketball,easy,5,275,0.37506870677073795,,3.7671632021665573,5.345401366551717,3.8726905385653176,4.00247726837794
430,basketball,easy,6,325,0.32609196580373323,,3.83037619964107,5.347422819871169,3.960738328786997,4.070110834561861
430,basketball,easy,7,375,0.282438966135184,,3.895633498472827,5.353333115577698,4.05018937587738,4.139071424802144
430,basketball,easy,8,425,0.24206982896878168,,3.9632183231495244,5.36265153151292,4.133177463824932,4.219650121835562
430,basketball,easy,9,475,0.20907257621486983,,4.039513292411963,5.374771634737651,4.237444877624512,4.318429549535115
430,basketball,easy,10,525,0.17733281726638475,,4.1245946142645105,5.38696567217509,4.350389401117961,4.436435619990031
430,basketball,easy,11,575,0.14616758319047782,,4.211803036731679,5.401969029353215,4.46479056431697,4.6062900103055515
430,basketball,easy,12,625,0.10998071792225043,,4.321707292681649,5.420090397198995,4.5985333522160845,4.847245534261067
430,basketball,easy,13,675,0.06885029490177448,,4.45817461839089,5.4398925854609566,4.76000217291025,5.131780954507681
430,basketball,easy,14,725,0.04046847795446714,,4.601584330910728,5.457309285799663,4.903254469235738,5.343605081240336
430,basketball,easy,15,775,0.021120542803635962,,4.77563202053636,5.471304269937368,5.0498624581557054,5.451571941375732
430,basketball,easy,16,825,0.013573657798891267,,4.959016013003531,5.48016361395518,5.187253713607788,5.493179400761922
430,basketball,easy,17,875,0.013630453067330213,,5.113375972915482,5.485982197981614,5.296349378732534,5.505145659813514
430,basketball,easy,18,925,0.022865144691119593,,5.222858834124747,5.488799492518107,5.370607813199361,5.507449348767598
430,basketball,easy,19,975,0.05495478069553009,,5.292383233269492,5.489509655879094,5.415940321408785,5.5071539878845215
971,bubble,easy,0,25,0.6831907079770014,,3.641443580716521,5.441791387704702,3.806497280414288,3.567023368982168
971,bubble,easy,1,75,0.656998892625173,,3.698078223637172,5.4093137582143145,3.8651949365933738,3.7439210017522178
971,bubble,easy,2,125,0.6222622944758489,,3.7517247710909163,5.392782394702618,3.9291536808013916,3.8304455830500674
971,bubble,easy,3,175,0.5825734039147695,,3.806802531083425,5.381573756535848,3.9998584588368735,3.899260938167572
971,bubble,easy,4,225,0.5439451749508197,,3.861148397673617,5.373931517967811,4.068081672375019,3.9627733597388635
971,bubble,easy,5,275,0.5033718546231588,,3.9182587971999534,5.369750777880351,4.137989958127339,4.0230103731155396
971,bubble,easy,6,325,0.46481876419140744,,3.977893399668264,5.368578250591572,4.218947667341966,4.083447162921612
971,bubble,easy,7,375,0.4305931404232979,,4.033207190533479,5.371183077494304,4.289311806360881,4.143233219782512
971,bubble,easy,8,425,0.3956903379697066,,4.09928733601675,5.376955765944261,4.374382275801438,4.206582913031945
971,bubble,easy,9,475,0.35614577184120816,,4.166116120559829,5.386269370714824,4.461850682894389,4.273519118626912
971,bubble,easy,10,525,0.31045548369487125,,4.243914742909726,5.397456725438436,4.563994725545247,4.3732409079869585
971,bubble,easy,11,575,0.2624065577983856,,4.3298201226926105,5.410895714393029,4.674302431253286,4.514564807598408
971,bubble,easy,12,625,0.21479267130295435,,4.4102406193103105,5.427576780319214,4.77691654364268,4.723370750745137
971,bubble,easy,13,675,0.1669612034009053,,4.501961851512992,5.445364768688496,4.876276786510761,5.001115578871507
971,bubble,easy,14,725,0.13839838902155557,,4.620346587683472,5.462695042292277,4.9915151198705034,5.257452925046285
971,bubble,easy,15,775,0.07962892834956829,,4.770476326837644,5.476646056542029,5.108024963965783,5.417039577777569
971,bubble,easy,16,825,0.045633197762072086,,4.9422406767095834,5.485915899276733,5.212216734886169,5.486522833506267
971,bubble,easy,17,875,0.03454199433326721,,5.093226421010363,5.491688985090989,5.290860873002273,5.508848080268273
971,bubble,easy,18,925,0.031062133765468996,,5.198229437782651,5.494285384813945,5.350338737169902,5.515586217244466
971,bubble,easy,19,975,0.04924279279433764,,5.26717623773512,5.494704576639029,5.392166357774001,5.518188586601844
892,wall clock,easy,0,25,0.6332782690341656,,3.669173213151785,5.462120936467097,3.8299079674940844,3.6064521165994496
892,wall clock,easy,1,75,0.6107938687006632,,3.713629419959727,5.437517444292705,3.876723567644755,3.7660298546155295
892,wall clock,easy,2,125,0.58148887524238,,3.7507210583477235,5.42342655475323,3.919353595146766,3.8441759072817288
892,wall clock,easy,3,175,0.5483936270078024,,3.7891842410677956,5.413447340329488,3.9642176230748496,3.907254139582316
892,wall clock,easy,4,225,0.5152878073545603,,3.82265518622084,5.407125583061805,4.008909922379714,3.9567381602067213
892,wall clock,easy,5,275,0.482455941538016,,3.8591014434184348,5.403249780337016,4.049325267473857,4.001469552516937
892,wall clock,easy,6,325,0.4501409576489375,,3.898348671721888,5.403384502117451,4.096930540524996,4.05471134185791
892,wall clock,easy,7,375,0.41017499814430874,,3.9462030639960655,5.406594793001811,4.147484461466472,4.113470276196797
892,wall clock,easy,8,425,0.3756698828477126,,4.012641932283129,5.411626118880052,4.218443100269024,4.190548713390644
892,wall clock,easy,9,475,0.33244769275188446,,4.086673546050276,5.418309847513835,4.300272146860759,4.269765575726827
892,wall clock,easy,10,525,0.2998440240820249,,4.147742100059987,5.426746129989624,4.357856551806132,4.3721548318862915
892,wall clock,easy,11,575,0.27089004103954023,,4.210750549376666,5.438107857337365,4.436186937185434,4.51388799227201
892,wall clock,easy,12,625,0.26396364718675613,,4.2849538681052985,5.452683766682942,4.514287273089091,4.727626880009969
892,wall clock,easy,13,675,0.23470271550692046,,4.36983737218511,5.465806007385254,4.599086541395921,4.999500164618859
892,wall clock,easy,14,725,0.2053800349434217,,4.484013809689453,5.478412747383118,4.703494230906169,5.248208522796631
892,wall clock,easy,15,775,0.13071089868362135,,4.642863493699294,5.489493956932654,4.844028692979079,5.4047525479243355
892,wall clock,easy,16,825,0.06498561364909013,,4.832225185774621,5.496712565422058,5.003676811854045,5.4771255652109785
892,wall clock,easy,17,875,0.028679864337811105,,5.00397231552627,5.500366614415095,5.135830402374268,5.503390348874605
892,wall clock,easy,18,925,0.027732086833566427,,5.133822778151148,5.501717726389567,5.249030510584514,5.5111591418584185
892,wall clock,easy,19,975,0.05602953668970328,,5.222584956294887,5.501919122842642,5.328339356642503,5.513918326451228
207,golden retriever,medium,0,25,0.5730947118539077,,3.5840449195641737,5.4364854739262505,3.752069014769334,3.5756461253532996
207,golden retriever,medium,1,75,0.5453853408495585,,3.631030086960111,5.408068100611369,3.8026219606399536,3.7304252982139587
207,golden retriever,medium,2,125,0.5077201105081118,,3.6790388409907995,5.397004420940693,3.8627877418811503,3.802306505349966
207,golden retriever,medium,3,175,0.467204915980498,,3.729961607073035,5.394030769666036,3.923286815484365,3.864485482374827
207,golden retriever,medium,4,225,0.4234092923311087,,3.786497290972825,5.39539282138531,3.994336495032677,3.9252362067882833
207,golden retriever,medium,5,275,0.3810485377907753,,3.8409310877323155,5.398659904797872,4.064704934755961,3.9834004243214927
207,golden retriever,medium,6,325,0.3438820495055272,,3.897716781922749,5.403454853938176,4.136768817901611,4.0395415012653055
207,golden retriever,medium,7,375,0.31054473916689557,,3.952681267545337,5.4088402191797895,4.199947873751323,4.095838348070781
207,golden retriever,medium,8,425,0.2804884154063005,,4.024453245021485,5.4163268162654,4.284106878133921,4.170097461113563
207,golden retriever,medium,9,475,0.24611533309022585,,4.098858525355657,5.42413071791331,4.393441438674927,4.255751530329387
207,golden retriever,medium,10,525,0.21446590622266135,,4.182970743094172,5.4317626953125,4.513746897379558,4.367789427439372
207,golden retriever,medium,11,575,0.17477644177583548,,4.273187517464816,5.442346792954665,4.633471782390888,4.531124958625207
207,golden retriever,medium,12,625,0.12549650172392526,,4.371998318249271,5.453762769699097,4.7539836168289185,4.777018268903096
207,golden retriever,medium,13,675,0.08797039091587067,,4.474126750296289,5.4663789088909445,4.850702872643104,5.079851297231821
207,golden retriever,medium,14,725,0.05855508614331484,,4.598160870728038,5.479269782702128,4.9551414251327515,5.316598574320476
207,golden retriever,medium,15,775,0.04747254659350102,,4.750014407949132,5.4904166001539965,5.057413578033447,5.441860785851111
207,golden retriever,medium,16,825,0.032203949677447476,,4.922662466054871,5.49703049659729,5.163057963053386,5.493354598681132
207,golden retriever,medium,17,875,0.020448832127910394,,5.072852351508297,5.500262040358323,5.255187804882343,5.508836562816914
207,golden retriever,medium,18,925,0.020965392235666513,,5.18172157094592,5.500152826309204,5.32771635055542,5.51333502928416
207,golden retriever,medium,19,975,0.04317733903343861,,5.254834629677154,5.500458900745098,5.377620293543889,5.514767866868239
235,German shepherd,medium,0,25,0.6290101867455703,,3.611054715874431,5.416389868809627,3.788126927155715,3.5763274706327
235,German shepherd,medium,1,75,0.6014144519964854,,3.6484244153613137,5.378250281016032,3.824578046798706,3.723641018072764
235,German shepherd,medium,2,125,0.5634997624617356,,3.6877683944754547,5.361872599675105,3.867501222170316,3.791464823942918
235,German shepherd,medium,3,175,0.5227720439434052,,3.7272595113941596,5.355257471402486,3.912567218144735,3.847178896268209
235,German shepherd,medium,4,225,0.4828777244457832,,3.771073277835008,5.355418021862324,3.9630669080294094,3.899989366531372
235,German shepherd,medium,5,275,0.43987177809079486,,3.819753044417926,5.359863042831421,4.025856097539266,3.956998666127523
235,German shepherd,medium,6,325,0.39830467104911804,,3.8679017509732927,5.366837428166316,4.079563984504113,4.012501423175518
235,German shepherd,medium,7,375,0.36105309675137204,,3.9163528890127224,5.375952402750651,4.137720505396525,4.067961931228638
235,German shepherd,medium,8,425,0.3210697128222539,,3.9788690022714843,5.385565024155837,4.213096215174748,4.138053490565373
235,German shepherd,medium,9,475,0.28434772541125614,,4.0450744582783615,5.39824116230011,4.293790777524312,4.222196737925212
235,German shepherd,medium,10,525,0.24360162764787674,,4.126923311679136,5.409119685490926,4.395114898681641,4.338237206141154
235,German shepherd,medium,11,575,0.2057319340797571,,4.211837760039739,5.422469139099121,4.497857644007756,4.508747540987455
235,German shepherd,medium,12,625,0.16384338090817133,,4.327363064601308,5.437992691993713,4.646079579989116,4.75313663482666
235,German shepherd,medium,13,675,0.11069096223666118,,4.455084718518204,5.453439822563758,4.799038263467642,5.048094309293306
235,German shepherd,medium,14,725,0.06747471975783507,,4.593970180976959,5.468291560808818,4.936689376831055,5.298121293385823
235,German shepherd,medium,15,775,0.039662177029710546,,4.754650811572652,5.480043741372915,5.056108401371882,5.432765153738169
235,German shepherd,medium,16,825,0.022537824076910812,,4.929581056038539,5.487558762232463,5.163569251696269,5.490433017412822
235,German shepherd,medium,17,875,0.015192475026616683,,5.080695673004612,5.490936279296875,5.260857618772066,5.508493460141695
235,German shepherd,medium,18,925,0.019685707210252684,,5.188076118628184,5.492414474487305,5.33501672744751,5.513118704160054
235,German shepherd,medium,19,975,0.042817339301109314,,5.259986772642031,5.493026513319749,5.386241105886606,5.514651481921856
250,Siberian husky,medium,0,25,0.5975638261208167,,3.611013534632358,5.428251009721023,3.7926499110001783,3.572445410948533
250,Siberian husky,medium,1,75,0.5710255006949106,,3.6554160526111006,5.39506196975708,3.835143188635508,3.7282812794049582
250,Siberian husky,medium,2,125,0.536201156102694,,3.7008644679745477,5.381605111635649,3.8827496491945706,3.8015202558957615
250,Siberian husky,medium,3,175,0.4977332204580307,,3.74745504025902,5.375203450520833,3.931100686391195,3.86084520816803
250,Siberian husky,medium,4,225,0.4561454768364246,,3.793726620438335,5.374995891864483,3.9749164764697733,3.9131719149076023
250,Siberian husky,medium,5,275,0.4170154283444087,,3.838460392540409,5.377252618471782,4.026306768258412,3.9644306103388467
250,Siberian husky,medium,6,325,0.3781288953927847,,3.894750840061313,5.383124901698186,4.098143357496995,4.019932086651142
250,Siberian husky,medium,7,375,0.33781572928031284,,3.9536495992825142,5.390236775080363,4.162511865297954,4.0821627378463745
250,Siberian husky,medium,8,425,0.3030846439875089,,4.017642595283278,5.398910815899189,4.253955804384672,4.1532978644737835
250,Siberian husky,medium,9,475,0.26929506411155063,,4.105304642092614,5.410040736198425,4.368274490038554,4.245747089385986
250,Siberian husky,medium,10,525,0.23301532616217932,,4.1947813598173,5.419233202934265,4.483709176381429,4.363077441851298
250,Siberian husky,medium,11,575,0.20105625001283792,,4.26589624436347,5.431963223677415,4.5641883336580715,4.518789951617901
250,Siberian husky,medium,12,625,0.15323705474535623,,4.365724981895515,5.44838273525238,4.688981930414836,4.768432974815369
250,Siberian husky,medium,13,675,0.11295841576961371,,4.4680088719168864,5.462768738086407,4.795670325939472,5.062540164360633
250,Siberian husky,medium,14,725,0.07420776101450126,,4.607961353446757,5.477945963541667,4.936855594317119,5.3089689413706465
250,Siberian husky,medium,15,775,0.035598101667486705,,4.770146290679555,5.489481742565449,5.063936453599196,5.441752837254451
250,Siberian husky,medium,16,825,0.023918858574082453,,4.938719000844729,5.49560542901357,5.168043414751689,5.494813879330953
250,Siberian husky,medium,17,875,0.017819244128007155,,5.083407152485061,5.499217106745793,5.258816645695613,5.511242426358736
250,Siberian husky,medium,18,925,0.01864185417070985,,5.188458463975361,5.50042998790741,5.330724358558655,5.51561963558197
250,Siberian husky,medium,19,975,0.03606638928445486,,5.258860005127205,5.500454022334172,5.380764227647048,5.517144276545598
281,tabby cat,medium,0,25,0.6481656982348516,,3.5636317156828365,5.437523475060096,3.7499233942765455,3.5438786836770864
281,tabby cat,medium,1,75,0.6221966793139776,,3.6039229148910166,5.407766540845235,3.790102541446686,3.6915263533592224
281,tabby cat,medium,2,125,0.5859572291374207,,3.6482813197832837,5.395836243262658,3.8443446159362793,3.7637416949638953
281,tabby cat,medium,3,175,0.5467023303111395,,3.699027249146076,5.391225536664327,3.905436873435974,3.8290544152259827
281,tabby cat,medium,4,225,0.5070952429221227,,3.750802979037002,5.391350819514348,3.9673097683833194,3.8887242537278395
281,tabby cat,medium,5,275,0.4689813156922658,,3.8021851245846072,5.393877148628235,4.024730841318767,3.9396785895029702
281,tabby cat,medium,6,325,0.43376686022831845,,3.858815537376718,5.398326103503887,4.092921990614671,3.9971652030944824
281,tabby cat,medium,7,375,0.39573656022548676,,3.919868387991474,5.4032359917958575,4.160379727681478,4.064591407775879
281,tabby cat,medium,8,425,0.35786065000754136,,3.9820407114841125,5.410896851466252,4.230504476107084,4.136607793661264
281,tabby cat,medium,9,475,0.32744524627923965,,4.062122725659893,5.419535795847575,4.322366038958232,4.2278324365615845
281,tabby cat,medium,10,525,0.2935096596678098,,4.160544542684442,5.429988463719686,4.442509651184082,4.345345298449199
281,tabby cat,medium,11,575,0.2512684315443039,,4.2540156720103806,5.442647163684551,4.565078001755935,4.510991499974177
281,tabby cat,medium,12,625,0.20249160254995027,,4.3505519192133635,5.455648263295491,4.676805257797241,4.750388065973918
281,tabby cat,medium,13,675,0.1456442538362283,,4.457744708100518,5.469371722294734,4.794432199918306,5.047676673302283
281,tabby cat,medium,14,725,0.09466848025719325,,4.587460880123433,5.482243061065674,4.915916442871094,5.292378226915996
281,tabby cat,medium,15,775,0.05397402380521481,,4.746053676028828,5.491951135488657,5.033281729771541,5.430821088644175
281,tabby cat,medium,16,825,0.023476216631631058,,4.924876330154283,5.497993906339009,5.152813037236531,5.490462978680928
281,tabby cat,medium,17,875,0.015832293420456924,,5.076488044890729,5.501240546886738,5.249023620898907,5.509384301992563
281,tabby cat,medium,18,925,0.020159803641339142,,5.183182218954677,5.501540541648865,5.323729952176412,5.515017747879028
281,tabby cat,medium,19,975,0.04054490906687883,,5.254696674399323,5.501048784989577,5.376454830169678,5.5174239965585565
285,Egyptian cat,medium,0,25,0.6323135541035578,,3.5880194044375164,5.435851867382343,3.7605703610640306,3.5586330890655518
285,Egyptian cat,medium,1,75,0.6042938480774561,,3.6298048801365357,5.4043543338775635,3.8070283929506936,3.6992012659708657
285,Egyptian cat,medium,2,125,0.5663686348841741,,3.677183634304738,5.389951339134803,3.867214789757362,3.7691749242635875
285,Egyptian cat,medium,3,175,0.5256682087977728,,3.7278261663658276,5.382310628890991,3.92781525850296,3.82975568373998
285,Egyptian cat,medium,4,225,0.48525535372587353,,3.7816262395827325,5.379490118760329,3.9927814373603234,3.885404843550462
285,Egyptian cat,medium,5,275,0.4470709313948949,,3.834588140958832,5.380423823992412,4.0539915561676025,3.942355493704478
285,Egyptian cat,medium,6,325,0.4103809044911311,,3.8944964867371783,5.384568031017597,4.121599013988789,4.001747406446016
285,Egyptian cat,medium,7,375,0.3757793679833412,,3.954901813396386,5.388617515563965,4.185335874557495,4.064971486727397
285,Egyptian cat,medium,8,425,0.341006712271617,,4.012239861291843,5.397543540367713,4.24483401958759,4.132288712721604
285,Egyptian cat,medium,9,475,0.30311842262744904,,4.086585571013746,5.408494671185811,4.334933797518413,4.225894848505656
285,Egyptian cat,medium,10,525,0.263830025990804,,4.164230442827656,5.41978903611501,4.43051548798879,4.33958359559377
285,Egyptian cat,medium,11,575,0.22156424247301543,,4.260957356992659,5.433282191936787,4.5687976983877325,4.502063897939829
285,Egyptian cat,medium,12,625,0.18375385055939356,,4.353319837578705,5.447998126347859,4.687788128852844,4.731477379798889
285,Egyptian cat,medium,13,675,0.1372547080883613,,4.4545143482449285,5.463094051067646,4.7992724271921015,5.025508036980262
285,Egyptian cat,medium,14,725,0.11912635713815689,,4.5815654187684975,5.476973454157512,4.92065433661143,5.281069835027059
285,Egyptian cat,medium,15,775,0.07925828116444442,,4.737589240729154,5.488315325516921,5.036320796379676,5.425373077392578
285,Egyptian cat,medium,16,825,0.04578849580138922,,4.909672739959898,5.495631416638692,5.1440896193186445,5.486494938532512
285,Egyptian cat,medium,17,875,0.022273688935316525,,5.061496188352397,5.499627150022066,5.241439929375281,5.507239011617807
285,Egyptian cat,medium,18,925,0.023475608167548973,,5.1708819419145575,5.501252969106038,5.318889856338501,5.5132155021031695
285,Egyptian cat,medium,19,975,0.04611274614357031,,5.245566297363449,5.5016392927903395,5.374184315021221,5.515830773573655
291,lion,medium,0,25,0.5238725955669696,,3.6770290198561915,5.4204421043396,3.8508383127359243,3.630232700934777
291,lion,medium,1,75,0.4940376778443654,,3.716603926959492,5.39062778155009,3.8968977530797324,3.768538475036621
291,lion,medium,2,125,0.45307724750958955,,3.7604757023381667,5.3782525429358845,3.9513126703409047,3.838038077721229
291,lion,medium,3,175,0.408260020116965,,3.8075022009156996,5.373198429743449,4.009355823198955,3.8968265056610107
291,lion,medium,4,225,0.36388959334446835,,3.8580074965298823,5.371918494884785,4.0759429931640625,3.953967754657452
291,lion,medium,5,275,0.32585829496383667,,3.910852957694303,5.373693625132243,4.148293773333232,4.01032276948293
291,lion,medium,6,325,0.2919721442919511,,3.964441144204401,5.378075489631066,4.211308479309082,4.0680718788733845
291,lion,medium,7,375,0.2603093559543292,,4.015409832908994,5.38353677590688,4.270899653434753,4.1285044352213545
291,lion,medium,8,425,0.22994477703021124,,4.08243145949238,5.391306473658635,4.349968653458816,4.201823051159199
291,lion,medium,9,475,0.20037142435709634,,4.149229574416365,5.399477243423462,4.437142888704936,4.2929993867874146
291,lion,medium,10,525,0.17366205031673113,,4.2266672523248765,5.408226132392883,4.543486475944519,4.411257942517598
291,lion,medium,11,575,0.1389807749253053,,4.314504249737812,5.420177312997671,4.661665182847243,4.583149139697735
291,lion,medium,12,625,0.11128309306999047,,4.399237992508072,5.434739947319031,4.772326985994975,4.822081605593364
291,lion,medium,13,675,0.0867633234996062,,4.502506182743953,5.450772615579458,4.877979608682486,5.106971887441782
291,lion,medium,14,725,0.0585812134668231,,4.628661764519555,5.4654877583185835,4.987030188242595,5.327194849650065
291,lion,medium,15,775,0.03210328791577082,,4.79038997731366,5.4773257328913765,5.110723055326021,5.444039014669565
291,lion,medium,16,825,0.018701634525010984,,4.963894833411488,5.484513362248738,5.219177921613057,5.4914882977803545
291,lion,medium,17,875,0.01541666414302129,,5.1093024978270885,5.48860843365009,5.306474318871131,5.5069595116835375
291,lion,medium,18,925,0.021494061996539433,,5.212919103247779,5.489063541094462,5.372490247090657,5.511770645777385
291,lion,medium,19,975,0.04912939968590553,,5.277643869211385,5.489988290346586,5.414492056919978,5.512595396775466
292,tiger,medium,0,25,0.5513198054753817,,3.6516011720830264,5.421768701993502,3.8242477637070875,3.5788515164301944
292,tiger,medium,1,75,0.5196367452541987,,3.687003300303504,5.388369202613831,3.8620017568270364,3.735994875431061
292,tiger,medium,2,125,0.4764093985924354,,3.728229536459996,5.374682903289795,3.9126894290630636,3.808906463476328
292,tiger,medium,3,175,0.4286982739965121,,3.7719141510980467,5.366910815238953,3.966549575328827,3.8716591596603394
292,tiger,medium,4,225,0.38114328109301054,,3.8151653615327983,5.364989867577186,4.023447293501634,3.9278633961310754
292,tiger,medium,5,275,0.33336735516786575,,3.8607143646194824,5.366691509882609,4.081994970639546,3.981104850769043
292,tiger,medium,6,325,0.2921248720242427,,3.905871652967327,5.369608402252197,4.129717276646541,4.037042507758508
292,tiger,medium,7,375,0.2540579214692116,,3.9607537860671687,5.374518076578776,4.1979338725407915,4.1024196942647295
292,tiger,medium,8,425,0.22070145836243263,,4.031449793786793,5.381579765906701,4.281386338747465,4.1732365901653585
292,tiger,medium,9,475,0.19416607295473418,,4.091217142485438,5.392666021982829,4.349042336146037,4.2610719203948975
292,tiger,medium,10,525,0.17486897359291712,,4.175221337448983,5.403870940208435,4.45484987894694,4.381134708722432
292,tiger,medium,11,575,0.15626492637854356,,4.2699043187466295,5.419270111964299,4.583289109743559,4.555626502403846
292,tiger,medium,12,625,0.11555563658475876,,4.3726333777109785,5.4357642730077105,4.709943413734436,4.8162513971328735
292,tiger,medium,13,675,0.07672915149193543,,4.488940183605467,5.452465204092173,4.844546758211576,5.118247215564434
292,tiger,medium,14,725,0.0549496499200662,,4.62502069593895,5.4686044454574585,4.976501981417338,5.347326358159383
292,tiger,medium,15,775,0.03675157849032145,,4.787843794613094,5.481454299046443,5.099048944619986,5.456348015711858
292,tiger,medium,16,825,0.02181094667563836,,4.96833352957453,5.489012598991394,5.218470454216003,5.499465505282084
292,tiger,medium,17,875,0.014491108675988821,,5.120432177742758,5.493046870598426,5.3118880712069,5.511720473949726
292,tiger,medium,18,925,0.02163155097514391,,5.224823095968792,5.4940851132074995,5.378791093826294,5.5146002769470215
292,tiger,medium,19,975,0.0515098892725431,,5.289871579998143,5.495137434739333,5.4212152774517355,5.514973713801457
340,zebra,medium,0,25,0.5138870752774752,,3.641354236628983,5.4402911479656515,3.8064327973585863,3.6310637364020715
340,zebra,medium,1,75,0.48645932724078494,,3.6789151362719985,5.411492904027303,3.8495434522628784,3.7756031155586243
340,zebra,medium,2,125,0.450740784406662,,3.7192952691853707,5.398789442502535,3.9041769321148214,3.8477125351245585
340,zebra,medium,3,175,0.4092905918757121,,3.761921787191005,5.393109321594238,3.954995274543762,3.907949169476827
340,zebra,medium,4,225,0.36691398804004377,,3.8043161060783888,5.392088669996995,4.002263105832613,3.9616005053887
340,zebra,medium,5,275,0.3288591156403224,,3.8488242406220667,5.3929831981658936,4.055540243784587,4.0132137934366865
340,zebra,medium,6,325,0.2873137822517982,,3.8952569159177632,5.395463319925161,4.109001746544471,4.069368068988506
340,zebra,medium,7,375,0.24395626907547316,,3.9449201960648814,5.399967471758525,4.166363596916199,4.1332420110702515
340,zebra,medium,8,425,0.2073441480214779,,4.002108424574464,5.406234521132249,4.235223146585318,4.205016172849215
340,zebra,medium,9,475,0.17506746699412665,,4.07320176206884,5.414371967315674,4.332780361175537,4.297911246617635
340,zebra,medium,10,525,0.14222333207726479,,4.157735630869865,5.4231486320495605,4.441846330960591,4.417614221572876
340,zebra,medium,11,575,0.10315654484125283,,4.265736793751245,5.434579812563383,4.5846644181471605,4.599317770737868
340,zebra,medium,12,625,0.07524454842011134,,4.3656560725399425,5.4481581052144366,4.710498332977295,4.8497252861658735
340,zebra,medium,13,675,0.04338722704694821,,4.476546660556898,5.462629685035119,4.830631146064172,5.145804625291091
340,zebra,medium,14,725,0.02812830312177539,,4.603658368190129,5.476515253384908,4.946867346763611,5.351787964502971
340,zebra,medium,15,775,0.017784471193758342,,4.764553107403136,5.48741549711961,5.067214525662935,5.454851333911602
340,zebra,medium,16,825,0.012336118690048655,,4.946127775169555,5.494060595830281,5.187019348144531,5.4963366985321045
340,zebra,medium,17,875,0.011912583660047788,,5.100345944310282,5.497626671424279,5.285237092238206,5.5086271579448995
340,zebra,medium,18,925,0.018760573274145525,,5.206526826534954,5.498899817466736,5.353440244992574,5.5122025807698565
340,zebra,medium,19,975,0.04477378554069079,,5.2744058305090595,5.4992840106670675,5.398015572474553,5.513605007758508
360,otter,medium,0,25,0.5754858347085806,,3.634041995465101,5.431167162381685,3.8168433629549465,3.5788372113154483
360,otter,medium,1,75,0.5461795578400294,,3.6840487399271553,5.397934118906657,3.874425748984019,3.7452892859776816
